total_points_avg_1gw,total_points_avg_3gw,total_points_avg_5gw,total_points_avg_10gw,minutes_avg_1gw,minutes_avg_3gw,minutes_avg_5gw,minutes_avg_10gw,goals_scored_avg_1gw,goals_scored_avg_3gw,goals_scored_avg_5gw,goals_scored_avg_10gw,assists_avg_1gw,assists_avg_3gw,assists_avg_5gw,assists_avg_10gw,clean_sheets_avg_1gw,clean_sheets_avg_3gw,clean_sheets_avg_5gw,clean_sheets_avg_10gw,goals_conceded_avg_1gw,goals_conceded_avg_3gw,goals_conceded_avg_5gw,goals_conceded_avg_10gw,bonus_avg_1gw,bonus_avg_3gw,bonus_avg_5gw,bonus_avg_10gw,bps_avg_1gw,bps_avg_3gw,bps_avg_5gw,bps_avg_10gw,influence_avg_1gw,influence_avg_3gw,influence_avg_5gw,influence_avg_10gw,creativity_avg_1gw,creativity_avg_3gw,creativity_avg_5gw,creativity_avg_10gw,threat_avg_1gw,threat_avg_3gw,threat_avg_5gw,threat_avg_10gw,ict_index_avg_1gw,ict_index_avg_3gw,ict_index_avg_5gw,ict_index_avg_10gw,saves_avg_1gw,saves_avg_3gw,saves_avg_5gw,saves_avg_10gw,value_avg_1gw,value_avg_3gw,value_avg_5gw,value_avg_10gw,selected_avg_1gw,selected_avg_3gw,selected_avg_5gw,selected_avg_10gw,transfers_in_avg_1gw,transfers_in_avg_3gw,transfers_in_avg_5gw,transfers_in_avg_10gw,transfers_out_avg_1gw,transfers_out_avg_3gw,transfers_out_avg_5gw,transfers_out_avg_10gw,fdr_attack,fdr_defense,is_home,target,sample_weight,round,player_id
0.7222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9622641509433962,1.0,1.0,1.0,0.7365269461077845,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7101449275362319,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.9322033898305084,0.9482758620689655,0.9581881533101044,0.9769094138543518,0.35841721064083665,0.3603099033355299,0.3633745298746798,0.37486119908816323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,1.0,6,3.0,2,1
0.5,0.8,0.8,0.8,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.7735849056603774,0.8913043478260869,0.8913043478260869,0.8913043478260869,0.20059880239520958,0.6361788617886179,0.6361788617886179,0.6361788617886179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18840579710144928,0.6326530612244897,0.6326530612244897,0.6326530612244897,0.125,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.9322033898305084,0.9482758620689655,0.9581881533101044,0.9769094138543518,0.53452984253995,0.4488312180099562,0.4526487652091276,0.4669574913535884,0.523799001276734,0.4733232071543162,0.49998738038406904,0.49998738038406904,0.09712321307687596,0.0842721640482808,0.10310263737530344,0.13576482238129833,0.25,0.0,0.0,2,1.0,3,1
0.2777777777777778,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4716981132075472,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.29940119760479045,0.559620596205962,0.559620596205962,0.559620596205962,0.5,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,0.0,0.0,0.0,0.4347826086956522,0.6258503401360543,0.6258503401360543,0.6258503401360543,0.25,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.9322033898305084,0.9482758620689655,0.9581881533101044,0.9769094138543518,0.56315107274046,0.4879291129832391,0.4920792084844438,0.5076343743807518,0.27714004034177186,0.4825044657587239,0.509685855694091,0.509685855694091,0.2632489270599373,0.20845919425394432,0.25503905062173166,0.33583361482708574,0.75,0.5,1.0,6,3.0,4,1
0.5,0.46666666666666673,0.6000000000000001,0.6000000000000001,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.75,0.75,0.0,0.08333333333333333,0.0625,0.0625,0.0,0.0,0.25,0.25,0.6981132075471699,0.6376811594202898,0.7282608695652174,0.7282608695652174,0.19161676646706588,0.3130081300813008,0.48475609756097565,0.48475609756097565,0.0,0.33333333333333337,0.25,0.25,0.0,0.0,0.0,0.0,0.18840579710144928,0.3809523809523809,0.5357142857142857,0.5357142857142857,0.125,0.19047619047619047,0.39285714285714285,0.39285714285714285,0.9322033898305084,0.9482758620689655,0.9581881533101044,0.9769094138543518,0.6470974006223532,0.5846639871830103,0.5330712804819443,0.54992225093443,0.5459000974548421,0.8113674892764903,0.6428062780786454,0.6428062780786454,0.19489523834744885,0.3211973885394835,0.2947263036123172,0.38809350836846224,0.0,0.0,1.0,2,1.0,5,1
0.2777777777777778,0.33333333333333337,0.52,0.52,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6,0.6,0.2,0.16666666666666666,0.1,0.1,0.0,0.0,0.19999999999999998,0.19999999999999998,0.49056603773584906,0.5289855072463767,0.6739130434782609,0.6739130434782609,0.3203592814371257,0.36720867208672087,0.47479674796747967,0.47479674796747967,0.0,0.33333333333333337,0.2,0.2,0.0,0.0,0.0,0.0,0.30434782608695654,0.4353741496598639,0.5142857142857143,0.5142857142857143,0.25,0.23809523809523808,0.37142857142857144,0.37142857142857144,0.9322033898305084,0.9482758620689655,0.9581881533101044,0.9769094138543518,0.6463657846096253,0.6221394917814229,0.5575181766609482,0.5751419404344228,0.1852775196609478,0.6074342082807114,0.5849869837675683,0.5849869837675683,0.1785656947173115,0.3683082281686553,0.31160470434774057,0.41031886686810826,0.0,0.25,0.0,2,1.0,6,1
0.2777777777777778,0.33333333333333337,0.36000000000000004,0.46666666666666673,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.5,0.2,0.16666666666666666,0.15,0.125,0.0,0.0,0.0,0.16666666666666666,0.4528301886792453,0.5217391304347826,0.5565217391304348,0.6304347826086956,0.23652694610778444,0.33875338753387535,0.3390243902439024,0.4491869918699187,0.0,0.0,0.2,0.16666666666666669,0.0,0.0,0.0,0.0,0.23188405797101452,0.3401360544217687,0.3795918367346939,0.4829931972789115,0.25,0.23809523809523808,0.22857142857142856,0.3571428571428571,0.9491525423728814,0.9540229885057472,0.9616724738675958,0.9798697454114862,0.70884022367282,0.6709589888470707,0.6285721293381067,0.6028451888769905,0.6758493302812592,0.8476260367955764,0.8430372170501829,0.7025310142084856,0.21615211335675896,0.3410648240787459,0.4033885416212767,0.4426493112272048,1.0,0.5,1.0,6,3.0,7,1
0.5,0.33333333333333337,0.36000000000000004,0.4857142857142857,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.4,0.5714285714285714,0.0,0.16666666666666666,0.15,0.10714285714285714,0.0,0.0,0.0,0.14285714285714285,0.6226415094339622,0.49275362318840576,0.5217391304347826,0.6273291925465838,0.04790419161676647,0.2737127371273713,0.29756097560975603,0.39430894308943093,0.0,0.0,0.2,0.14285714285714288,0.0,0.0,0.0,0.0,0.043478260869565216,0.272108843537415,0.33877551020408153,0.4227405247813411,0.0,0.19047619047619047,0.19999999999999998,0.3061224489795918,0.9491525423728814,0.9597701149425287,0.9651567944250871,0.9819842679522965,0.7715865328373225,0.7126744960483955,0.6766392203332291,0.6320082343374617,0.5430085594059032,0.8458841064500348,0.8503717378292819,0.7502619214163639,0.12445773700265317,0.30031987423322576,0.41499549496996885,0.42912075453987175,0.0,0.5,0.0,6,3.0,8,1
0.5,0.46666666666666673,0.44000000000000006,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6,0.625,0.0,0.08333333333333333,0.1,0.09375,0.0,0.0,0.0,0.125,0.6415094339622641,0.5507246376811594,0.5608695652173913,0.6277173913043478,0.0688622754491018,0.15989159891598917,0.2349593495934959,0.3567073170731707,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.07246376811594203,0.16326530612244894,0.23673469387755103,0.3826530612244898,0.0,0.09523809523809523,0.14285714285714285,0.26785714285714285,0.9661016949152542,0.9712643678160919,0.9721254355400696,0.9857904085257551,0.8066236166678364,0.7663758644196428,0.7260072297705096,0.6584610892268958,0.3932038468221411,0.9711438031197734,0.8946867811325925,0.7503114340931545,0.14517172833968628,0.2810029555574916,0.3648568300050462,0.42621316095118666,0.0,0.5,1.0,6,3.0,9,1
0.5,0.6000000000000001,0.44000000000000006,0.5111111111111111,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.6666666666666666,0.0,0.0,0.1,0.08333333333333333,0.0,0.0,0.0,0.1111111111111111,0.7169811320754718,0.6521739130434783,0.5652173913043478,0.6376811594202898,0.2245508982035928,0.15447154471544716,0.24390243902439024,0.3509485094850948,0.005000000000000001,0.0033333333333333335,0.002,0.11222222222222222,0.0,0.0,0.0,0.0,0.2173913043478261,0.15646258503401358,0.2448979591836735,0.3741496598639455,0.125,0.047619047619047616,0.14285714285714285,0.25396825396825395,0.9661016949152542,0.9770114942528735,0.9790940766550522,0.9887507400828893,0.8297290657682319,0.8068849375673515,0.7630387636881792,0.6817205891022258,0.24769772378729157,0.7132152325038968,0.7808282794776201,0.7194851677447425,0.08150703183317581,0.2031167871261392,0.3167092336950945,0.4041751564668241,0.5,0.25,0.0,6,3.0,10,1
0.5,0.6000000000000001,0.52,0.52,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.7,0.0,0.0,0.05,0.075,0.0,0.0,0.0,0.09999999999999999,0.6226415094339622,0.6521739130434783,0.5956521739130434,0.6347826086956521,0.041916167664670656,0.15176151761517617,0.16829268292682925,0.32154471544715446,0.005000000000000001,0.006666666666666667,0.004,0.10200000000000001,0.0,0.0,0.0,0.0,0.043478260869565216,0.15646258503401358,0.17142857142857143,0.34285714285714286,0.0,0.047619047619047616,0.0857142857142857,0.22857142857142856,0.9830508474576272,0.9885057471264368,0.989547038327526,0.9928952042628776,0.8930525724713975,0.8475874258963877,0.8130585132450121,0.7069510645086001,0.5050691627193677,0.6903596500210488,0.9029299142587238,0.743958449013146,0.06583126579617697,0.16920399091216334,0.26883924844010704,0.38216224220185185,0.0,0.25,0.0,1,1.0,11,1
