total_points_avg_1gw,total_points_avg_3gw,total_points_avg_5gw,total_points_avg_10gw,minutes_avg_1gw,minutes_avg_3gw,minutes_avg_5gw,minutes_avg_10gw,goals_scored_avg_1gw,goals_scored_avg_3gw,goals_scored_avg_5gw,goals_scored_avg_10gw,assists_avg_1gw,assists_avg_3gw,assists_avg_5gw,assists_avg_10gw,clean_sheets_avg_1gw,clean_sheets_avg_3gw,clean_sheets_avg_5gw,clean_sheets_avg_10gw,goals_conceded_avg_1gw,goals_conceded_avg_3gw,goals_conceded_avg_5gw,goals_conceded_avg_10gw,bonus_avg_1gw,bonus_avg_3gw,bonus_avg_5gw,bonus_avg_10gw,bps_avg_1gw,bps_avg_3gw,bps_avg_5gw,bps_avg_10gw,influence_avg_1gw,influence_avg_3gw,influence_avg_5gw,influence_avg_10gw,creativity_avg_1gw,creativity_avg_3gw,creativity_avg_5gw,creativity_avg_10gw,threat_avg_1gw,threat_avg_3gw,threat_avg_5gw,threat_avg_10gw,ict_index_avg_1gw,ict_index_avg_3gw,ict_index_avg_5gw,ict_index_avg_10gw,saves_avg_1gw,saves_avg_3gw,saves_avg_5gw,saves_avg_10gw,value_avg_1gw,value_avg_3gw,value_avg_5gw,value_avg_10gw,selected_avg_1gw,selected_avg_3gw,selected_avg_5gw,selected_avg_10gw,transfers_in_avg_1gw,transfers_in_avg_3gw,transfers_in_avg_5gw,transfers_in_avg_10gw,transfers_out_avg_1gw,transfers_out_avg_3gw,transfers_out_avg_5gw,transfers_out_avg_10gw,fdr_attack,fdr_defense,is_home,target,sample_weight,round,player_id
0.3333333333333333,0.38888888888888884,0.38888888888888884,0.38888888888888884,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5054945054945056,0.5081967213114754,0.5081967213114754,0.5081967213114754,0.24,0.32758620689655177,0.32758620689655177,0.32758620689655177,0.003257328990228013,0.006437768240343348,0.006437768240343348,0.006437768240343348,0.05333333333333334,0.0625,0.0625,0.0625,0.135678391959799,0.20149253731343283,0.20149253731343283,0.20149253731343283,0.0,0.0,0.0,0.0,0.9090909090909092,0.9230769230769231,0.9375,0.9615384615384617,0.3137045536123271,0.34763068284669163,0.3871055104141057,0.4504610339126094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,1.0,6,3.0,2,5
0.3333333333333333,0.38888888888888884,0.38888888888888884,0.38888888888888884,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615385,0.5327868852459017,0.5327868852459017,0.5327868852459017,0.14105263157894737,0.26005747126436785,0.26005747126436785,0.26005747126436785,0.035830618892508145,0.03862660944206008,0.03862660944206008,0.03862660944206008,0.08,0.078125,0.078125,0.078125,0.11557788944723618,0.18656716417910446,0.18656716417910446,0.18656716417910446,0.0,0.0,0.0,0.0,0.9090909090909092,0.9230769230769231,0.9375,0.9615384615384617,0.4240357884610655,0.4087622827360317,0.45517884325058056,0.5296755712065696,0.36634476283020617,0.25180899748293817,0.2748643278387282,0.4119836214006494,0.06929602604082033,0.051839645577827005,0.05841682136958713,0.05841682136958713,0.25,0.0,0.0,2,1.0,3,5
0.18518518518518517,0.31481481481481477,0.31481481481481477,0.31481481481481477,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.3406593406593407,0.4426229508196722,0.4426229508196722,0.4426229508196722,0.16210526315789472,0.2471264367816092,0.2471264367816092,0.2471264367816092,0.015200868621064062,0.0357653791130186,0.0357653791130186,0.0357653791130186,0.02666666666666667,0.0625,0.0625,0.0625,0.09547738693467336,0.17164179104477612,0.17164179104477612,0.17164179104477612,0.0,0.0,0.0,0.0,0.9242424242424243,0.9282051282051282,0.9427083333333334,0.966880341880342,0.4238027810360805,0.4290534138919153,0.47777411193818925,0.5559688887149284,0.15036821504413667,0.23677692007890896,0.2584559314232738,0.3873897039950316,0.14252551592859408,0.10564101376679041,0.11904425969216616,0.11904425969216616,0.75,0.5,1.0,9,3.0,4,5
0.4444444444444444,0.37037037037037035,0.375,0.375,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.75,0.75,0.0,0.08333333333333333,0.0625,0.0625,0.3333333333333333,0.1111111111111111,0.08333333333333333,0.08333333333333333,0.6043956043956045,0.4918032786885246,0.49590163934426235,0.49590163934426235,0.29473684210526313,0.2720306513409962,0.2859195402298851,0.2859195402298851,0.01411509229098806,0.04291845493562232,0.03379828326180257,0.03379828326180257,0.12000000000000001,0.08854166666666667,0.08203125,0.08203125,0.19095477386934673,0.1990049751243781,0.19962686567164176,0.19962686567164176,0.0,0.0,0.0,0.0,0.9242424242424243,0.9333333333333333,0.9453125,0.9695512820512822,0.4680902803911492,0.48608076123078386,0.5027342312900966,0.5850140995614869,0.25196936363487477,0.35223856402897996,0.2883668289511711,0.43222200355089485,0.12117991878579344,0.16607664911192924,0.14036076785477866,0.14036076785477866,0.0,0.0,1.0,2,1.0,5,5
0.18518518518518517,0.2962962962962963,0.33333333333333337,0.33333333333333337,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6,0.6,0.2,0.16666666666666666,0.1,0.1,0.0,0.1111111111111111,0.06666666666666667,0.06666666666666667,0.39560439560439564,0.4207650273224044,0.46557377049180326,0.46557377049180326,0.20631578947368423,0.30172413793103453,0.28505747126436787,0.28505747126436787,0.0249728555917481,0.0357653791130186,0.03690987124463519,0.03690987124463519,0.0,0.057291666666666664,0.065625,0.065625,0.1105527638190955,0.19651741293532338,0.1925373134328358,0.1925373134328358,0.0,0.0,0.0,0.0,0.9242424242424243,0.9384615384615385,0.946875,0.9711538461538463,0.4806693526628403,0.5070001946794449,0.5208147705515809,0.6060537856168806,0.14724671226819375,0.2518397665751599,0.2748844796028103,0.4120138261085846,0.07657142955402688,0.16970508555683336,0.13810862029476828,0.13810862029476828,0.0,0.25,0.0,13,3.0,6,5
0.5925925925925926,0.5,0.4111111111111111,0.40740740740740733,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.2,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.5,0.2,0.16666666666666666,0.15,0.125,1.0,0.4444444444444444,0.26666666666666666,0.2222222222222222,0.6263736263736264,0.5628415300546448,0.5016393442622952,0.5027322404371585,0.8084210526315789,0.5957854406130269,0.4402298850574713,0.421455938697318,0.027144408251900114,0.04363376251788269,0.04635193133047209,0.03969957081545064,0.44,0.21875,0.15625,0.140625,0.5628140703517588,0.4278606965174129,0.3194029850746268,0.2997512437810945,0.0,0.0,0.0,0.0,0.9242424242424243,0.9384615384615385,0.95,0.9722222222222223,0.5213831468688332,0.5430446499014648,0.5720690650263706,0.6298240064642486,0.34398108974184005,0.34056031767711864,0.3781185264505829,0.47228948996608483,0.11075688442150569,0.15386122752809228,0.17545601524576748,0.14621334603813957,1.0,0.5,1.0,9,3.0,7,5
0.4444444444444444,0.5,0.4444444444444444,0.4285714285714286,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.4,0.5714285714285714,0.0,0.16666666666666666,0.15,0.10714285714285714,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.23809523809523808,0.6153846153846154,0.5683060109289618,0.5245901639344263,0.5269320843091335,0.25894736842105265,0.5795019157088124,0.4724137931034484,0.41174055829228245,0.02171552660152009,0.0486409155937053,0.0407725321888412,0.0401594114040466,0.02666666666666667,0.18229166666666666,0.14375,0.125,0.1457286432160804,0.4054726368159204,0.3283582089552239,0.2878464818763326,0.0,0.0,0.0,0.0,0.9393939393939394,0.9435897435897437,0.95625,0.9752747252747254,0.6296409854882606,0.6027186130626492,0.6228116531224062,0.6690101358169104,0.6510380443386595,0.52342828725224,0.46355938479121783,0.6140034779265326,0.07878792568461616,0.13271921767788644,0.1786566986767223,0.1443024480175408,0.0,0.5,0.0,12,3.0,8,5
0.5555555555555556,0.6851851851851852,0.5555555555555556,0.4652777777777778,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.2,0.125,0.5,0.3333333333333333,0.2,0.125,1.0,0.6666666666666666,0.6,0.625,0.0,0.08333333333333333,0.1,0.09375,1.0,0.7777777777777778,0.5333333333333333,0.3333333333333333,0.6153846153846154,0.6775956284153006,0.6065573770491803,0.5450819672131147,0.35157894736842105,0.6455938697318009,0.5241379310344828,0.4202586206896552,0.1259500542888165,0.11516452074391989,0.08454935622317597,0.06625536480686695,0.2,0.2604166666666667,0.184375,0.138671875,0.30150753768844224,0.49999999999999994,0.3895522388059702,0.30783582089552236,0.0,0.0,0.0,0.0,0.9545454545454546,0.9538461538461539,0.9625,0.9795673076923078,0.7150620622673509,0.6892991198439832,0.6946933465346156,0.7137321794442909,0.5250020471555455,0.696529696676788,0.5759927938602325,0.6848546104627564,0.06086594669232231,0.12488647736365063,0.1511209639932778,0.13909219988036095,0.0,0.5,1.0,9,3.0,9,5
0.4444444444444444,0.6111111111111112,0.5555555555555556,0.47530864197530864,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.1111111111111111,0.0,0.3333333333333333,0.2,0.1111111111111111,1.0,1.0,0.6,0.6666666666666666,0.0,0.0,0.1,0.08333333333333333,1.0,0.7777777777777778,0.6666666666666666,0.40740740740740744,0.6043956043956045,0.6666666666666667,0.6065573770491803,0.5573770491803279,0.2863157894736842,0.4080459770114943,0.5218390804597701,0.41698595146871015,0.1216069489685125,0.17739628040057223,0.12703862660944207,0.08559847401049119,0.12000000000000001,0.13541666666666666,0.184375,0.1388888888888889,0.2361809045226131,0.3383084577114428,0.40298507462686567,0.3126036484245439,0.0,0.0,0.0,0.0,0.9696969696969697,0.9692307692307693,0.971875,0.9846866096866098,0.7993954012101222,0.7919919122644634,0.7764582023013735,0.7619712851798108,0.5403213215344386,0.7865000232644356,0.6625316775901242,0.7437894322189241,0.05185380067182703,0.09550994925677513,0.1277440883512325,0.1333515014639197,0.5,0.25,0.0,12,3.0,10,5
0.5555555555555556,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.2,0.1,0.5,0.6666666666666666,0.4,0.2,1.0,1.0,0.8,0.7,0.0,0.0,0.05,0.075,0.6666666666666666,0.8888888888888888,0.7999999999999999,0.43333333333333335,0.6813186813186813,0.6994535519125683,0.6918032786885246,0.578688524590164,0.37894736842105264,0.4626436781609195,0.5689655172413793,0.4270114942528736,0.12269272529858852,0.24391988555078684,0.16566523605150213,0.10128755364806868,0.05333333333333334,0.14583333333333334,0.196875,0.13125,0.2562814070351759,0.39303482587064675,0.44626865671641786,0.3194029850746268,0.0,0.0,0.0,0.0,0.9848484848484849,0.9846153846153847,0.984375,0.9903846153846154,0.9078272556921773,0.8947489830560573,0.881879163632993,0.8161327375316855,0.6194048509397808,0.7720045288101266,0.8042336398804393,0.8087244246634594,0.04327412073111701,0.07779827402713566,0.11651618364887575,0.127312401971822,0.0,0.25,0.0,1,1.0,11,5
