season,round,player_id,team,opponent_team,element_type,minutes,goals_scored,assists,bps,influence,goals_conceded,ict_index,fdr_attack,fdr_defense,is_home,total_points_roll1,total_points_roll3,total_points_roll5,total_points_roll10,goals_scored_roll1,goals_scored_roll3,goals_scored_roll5,goals_scored_roll10,assists_roll1,assists_roll3,assists_roll5,assists_roll10,minutes_roll1,minutes_roll3,minutes_roll5,minutes_roll10,bps_roll1,bps_roll3,bps_roll5,bps_roll10,influence_roll1,influence_roll3,influence_roll5,influence_roll10,goals_conceded_roll1,goals_conceded_roll3,goals_conceded_roll5,goals_conceded_roll10,goals_scored_roll_team3,goals_scored_roll_team5,goals_scored_roll_team10,goals_conceded_roll_team3,goals_conceded_roll_team5,goals_conceded_roll_team10,target
2021-22,10,170,Everton,20,1.0,90,0,0,13,14.8,2,1.5,3.0,3.0,1,1.0,2.3333333333333335,2.6,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,72.0,80.0,13.0,16.0,14.2,15.444444444444445,23.0,27.266666666666666,18.6,18.955555555555556,5.0,2.3333333333333335,1.4,1.2222222222222223,0.0,0.0,0.0,0.0,1.0,0.6,1.0
2021-22,10,181,Everton,20,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.7,0.0
2021-22,10,481,Everton,20,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.2,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,0.0,0.0,1.8,1.0,0.0,0.0,2.08,1.1555555555555557,0.0,0.0,0.6,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.4,0.7,0.0
2021-22,10,571,Everton,20,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.7,0.0
2021-22,10,616,Everton,20,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.7,0.0
2021-22,11,170,Everton,17,1.0,90,0,0,20,2.2,0,0.2,3.0,3.0,1,1.0,1.6666666666666667,2.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,81.0,13.0,14.333333333333334,16.8,15.2,14.8,22.400000000000002,21.56,18.54,2.0,2.6666666666666665,1.8,1.3,0.0,0.0,0.0,0.0,0.4,0.7,6.0
2021-22,11,181,Everton,17,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2021-22,11,481,Everton,17,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2021-22,11,571,Everton,17,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2021-22,11,616,Everton,17,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
2021-22,12,170,Everton,12,1.0,90,0,0,16,25.8,3,2.6,3.0,3.0,1,6.0,2.6666666666666665,2.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,81.0,20.0,15.333333333333334,16.2,15.8,2.2,13.333333333333334,19.759999999999998,16.8,0.0,2.3333333333333335,1.8,1.2,0.0,0.0,0.0,0.0,0.0,0.2,2.0
2021-22,12,181,Everton,12,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.3,0.0
2021-22,12,481,Everton,12,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.0,0.6,0.3,0.0
2021-22,12,571,Everton,12,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.3,0.0
2021-22,12,616,Everton,12,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0
2021-22,13,170,Everton,3,1.0,90,0,0,16,22.6,1,2.3,3.0,3.0,1,2.0,3.0,2.6,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,81.0,16.0,16.333333333333332,15.8,16.2,25.8,14.266666666666666,19.04,18.380000000000003,3.0,1.6666666666666667,2.2,1.3,0.0,0.0,0.0,0.0,0.6,0.3,3.0
2021-22,13,181,Everton,3,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.4,0.0
2021-22,13,481,Everton,3,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3333333333333333,0.2,0.4,0.0
2021-22,13,571,Everton,3,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.4,0.0
2021-22,13,616,Everton,3,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0
2021-22,14,170,Everton,11,1.0,90,0,0,15,18.8,4,1.9,3.0,3.0,1,3.0,3.6666666666666665,2.6,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,81.0,16.0,17.333333333333332,15.6,15.5,22.6,16.866666666666667,17.68,18.779999999999998,1.0,1.3333333333333333,2.2,1.4,0.0,0.0,0.0,0.0,0.2,0.4,1.0
2021-22,14,181,Everton,11,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.8,0.5,0.0
2021-22,14,481,Everton,11,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.3,0.0,0.0,0.0,1.3333333333333333,0.8,0.5,0.0
2021-22,14,571,Everton,11,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.8,0.5,0.0
2021-22,14,616,Everton,11,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.0
2021-22,15,170,Everton,1,1.0,90,0,0,12,15.4,1,1.5,3.0,3.0,1,1.0,2.0,2.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,81.0,15.0,15.666666666666666,16.0,15.1,18.8,22.400000000000002,16.84,17.720000000000002,4.0,2.6666666666666665,2.0,1.7,0.0,0.0,0.0,0.0,0.8,0.5,2.0
2021-22,15,181,Everton,1,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.5,0.0
2021-22,15,481,Everton,1,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3333333333333333,0.2,0.5,0.0
2021-22,15,571,Everton,1,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.5,0.0
2021-22,15,616,Everton,1,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.0
2021-22,16,170,Everton,7,1.0,90,0,0,15,31.2,3,3.1,3.0,3.0,1,2.0,2.0,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,12.0,14.333333333333334,15.8,16.3,15.4,18.933333333333334,16.96,19.259999999999998,1.0,2.0,1.8,1.8,0.0,0.0,0.0,0.0,0.2,0.5,2.0
2021-22,16,181,Everton,7,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.4,0.0
2021-22,16,481,Everton,7,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.4,0.0
2021-22,16,571,Everton,7,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.4,0.0
2021-22,16,616,Everton,7,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0
2021-22,17,170,Everton,6,1.0,90,0,0,28,66.0,1,6.6,3.0,3.0,1,2.0,1.6666666666666667,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,15.0,14.0,14.8,15.5,31.2,21.8,22.759999999999998,21.259999999999998,3.0,2.6666666666666665,2.4,2.1,0.0,0.0,0.0,0.0,0.6,0.4,8.0
2021-22,17,181,Everton,6,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.4,0.0
2021-22,17,481,Everton,6,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.4,0.0
2021-22,17,571,Everton,6,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.4,0.0
2021-22,17,616,Everton,6,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0
2021-22,21,170,Everton,4,1.0,90,0,0,15,17.8,3,1.8,3.0,3.0,1,8.0,4.0,3.2,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,28.0,18.333333333333332,17.2,16.5,66.0,37.53333333333334,30.8,24.92,1.0,1.6666666666666667,2.0,2.1,0.0,0.0,0.0,0.0,0.2,0.4,1.0
2021-22,21,181,Everton,4,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.4,0.0
2021-22,21,481,Everton,4,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.4,0.0
2021-22,21,571,Everton,4,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.4,0.0
2021-22,21,616,Everton,4,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0
2021-22,22,170,Everton,15,1.0,90,0,0,11,9.6,2,1.0,3.0,3.0,1,1.0,3.6666666666666665,2.8,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,15.0,19.333333333333332,17.0,16.3,17.8,38.333333333333336,29.840000000000003,23.76,3.0,2.3333333333333335,2.4,2.3,0.0,0.0,0.0,0.0,0.6,0.4,1.0
2021-22,22,181,Everton,15,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.5,0.0
2021-22,22,481,Everton,15,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.5,0.0
2021-22,22,571,Everton,15,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.5,0.0
2021-22,22,616,Everton,15,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0
2021-22,23,170,Everton,2,1.0,90,0,0,13,18.0,1,2.8,3.0,3.0,1,1.0,3.3333333333333335,2.8,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,11.0,18.0,16.2,16.1,9.6,31.13333333333334,28.0,22.42,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.4,0.5,2.0
2021-22,23,181,Everton,2,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.3,0.0
2021-22,23,481,Everton,2,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.3,0.0
2021-22,23,571,Everton,2,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.3,0.0
2021-22,23,616,Everton,2,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0
2021-22,24,170,Everton,14,1.0,90,0,0,24,49.6,3,5.0,3.0,3.0,1,2.0,1.3333333333333333,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,13.0,13.0,16.4,16.1,18.0,15.133333333333338,28.52,22.740000000000002,1.0,2.0,2.0,1.9,0.0,0.0,0.0,0.0,0.2,0.3,4.0
2021-22,24,181,Everton,14,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.4,0.0
2021-22,24,481,Everton,14,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.4,0.0
2021-22,24,571,Everton,14,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.4,0.0
2021-22,24,616,Everton,14,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0
2021-22,25,170,Everton,10,1.0,90,0,0,21,5.4,0,0.5,3.0,3.0,1,4.0,2.3333333333333335,3.2,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,24.0,16.0,18.2,16.5,49.6,25.733333333333338,32.2,27.48,3.0,2.0,2.0,2.2,0.0,0.0,0.0,0.0,0.6,0.4,6.0
2021-22,25,181,Everton,10,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
2021-22,25,481,Everton,10,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
2021-22,25,571,Everton,10,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
2021-22,25,616,Everton,10,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
2021-22,26,170,Everton,16,1.0,90,0,0,29,70.6,2,8.1,3.0,3.0,1,6.0,4.0,2.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,21.0,19.333333333333332,16.8,17.0,5.4,24.33333333333334,20.080000000000002,25.44,0.0,1.3333333333333333,1.8,1.9,0.0,0.0,0.0,0.0,0.0,0.3,4.0
2021-22,26,181,Everton,16,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.2,0.0
2021-22,26,481,Everton,16,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.2,0.0
2021-22,26,571,Everton,16,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.2,0.0
2021-22,26,616,Everton,16,1.0,0,0,0,0,0.0,0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0
