goals_scored,season,element_type,assists,team,influence,goals_conceded,clean_sheets,bps,round,expected_goal_involvements,expected_goals,player_id,bonus,opponent_team,minutes,expected_goals_conceded,creativity,threat,expected_assists,total_points,player_name,ict_index,fdr_attack,fdr_defense,is_home
0,2021-22,2.0,0,Norwich,0.0,0,0,0,1,,,327,0,11,0,,0.0,0.0,,0,Jacob Sørensen,0.0,3.0,3.0,1
0,2021-22,2.0,0,Newcastle,0.0,0,0,0,1,,,311,0,19,0,,0.0,0.0,,0,Jamal Lewis,0.0,3.0,3.0,1
0,2021-22,2.0,0,West Ham,0.0,0,0,0,1,,,410,0,14,0,,0.0,0.0,,0,Winston Reid,0.0,3.0,3.0,1
0,2021-22,2.0,0,Aston Villa,0.0,0,0,0,1,,,283,0,18,0,,0.0,0.0,,0,Axel Tuanzebe,0.0,3.0,3.0,1
0,2021-22,2.0,0,Arsenal,0.0,0,0,0,1,,,27,0,3,0,,0.0,0.0,,0,William Saliba,0.0,3.0,3.0,1
0,2021-22,2.0,0,Burnley,0.0,0,0,0,1,,,103,0,4,0,,0.0,0.0,,0,Kevin Long,0.0,3.0,3.0,1
0,2021-22,2.0,0,Spurs,3.0,0,0,4,1,,,360,0,12,7,,0.3,0.0,,1,Matt Doherty,0.3,3.0,3.0,1
0,2021-22,2.0,0,Southampton,0.0,0,0,0,1,,,546,0,8,0,,0.0,0.0,,0,Yan Valery,0.0,3.0,3.0,1
0,2021-22,2.0,0,Brentford,0.0,0,0,0,1,,,87,0,1,0,,0.0,0.0,,0,Charlie Goode,0.0,3.0,3.0,1
1,2021-22,2.0,0,Chelsea,56.0,0,1,46,1,,,122,3,7,85,,35.5,29.0,,15,Marcos Alonso,12.1,3.0,3.0,1
0,2021-22,2.0,0,Man City,2.8,0,0,3,1,,,264,0,17,11,,0.6,0.0,,1,Oleksandr Zinchenko,0.3,3.0,3.0,1
0,2021-22,2.0,0,Liverpool,0.0,0,0,0,1,,,241,0,15,0,,0.0,0.0,,0,Nathaniel Phillips,0.0,3.0,3.0,1
0,2021-22,2.0,0,Burnley,0.0,0,0,0,1,,,99,0,4,0,,0.0,0.0,,0,Phil Bardsley,0.0,3.0,3.0,1
0,2021-22,2.0,0,Aston Villa,14.8,3,0,21,1,,,44,0,18,90,,13.7,1.0,,1,Matthew Cash,3.0,3.0,3.0,1
0,2021-22,2.0,0,Everton,0.0,0,0,0,1,,,544,0,16,0,,0.0,0.0,,0,Jarrad Branthwaite,0.0,3.0,3.0,1
