season,round,player_id,team,opponent_team,element_type,minutes,goals_scored,assists,bps,influence,creativity,threat,ict_index,fdr_attack,fdr_defense,is_home,total_points_roll1,total_points_roll3,total_points_roll5,total_points_roll10,goals_scored_roll1,goals_scored_roll3,goals_scored_roll5,goals_scored_roll10,assists_roll1,assists_roll3,assists_roll5,assists_roll10,minutes_roll1,minutes_roll3,minutes_roll5,minutes_roll10,bps_roll1,bps_roll3,bps_roll5,bps_roll10,influence_roll1,influence_roll3,influence_roll5,influence_roll10,creativity_roll1,creativity_roll3,creativity_roll5,creativity_roll10,threat_roll1,threat_roll3,threat_roll5,threat_roll10,goals_scored_roll_team3,goals_scored_roll_team5,goals_scored_roll_team10,goals_conceded_roll_team3,goals_conceded_roll_team5,goals_conceded_roll_team10,target
2021-22,37,149,Crystal Palace,8,4.0,9,0,0,0,0.0,0.3,4.0,0.3,3.0,3.0,1,1.0,0.3333333333333333,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,3.6,3.9,4.0,1.3333333333333333,1.4,0.7,2.0,0.6666666666666666,0.48,0.26,10.3,3.4333333333333336,2.42,1.27,2.0,0.6666666666666666,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.2,1.0
2021-22,37,153,Crystal Palace,2,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,1.3333333333333333,1.4,2.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,52.0,59.2,41.3,0.0,2.3333333333333335,3.6,7.0,0.0,6.0,5.720000000000001,9.219999999999999,0.0,6.3999999999999995,6.6,5.0200000000000005,0.0,14.333333333333334,17.0,9.6,0.0,0.0,0.0,0.3333333333333333,0.2,0.2,0.0
2021-22,37,153,Crystal Palace,8,4.0,90,1,0,25,39.8,5.3,39.0,8.4,3.0,3.0,1,0.0,0.6666666666666666,1.0,1.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,30.0,41.2,39.6,0.0,-0.3333333333333333,1.6,5.6,0.0,3.1333333333333333,4.32,7.3199999999999985,0.0,6.0,4.18,3.5799999999999996,0.0,13.666666666666666,9.0,9.4,0.0,0.0,0.0,0.3333333333333333,0.2,0.1,5.0
2021-22,37,159,Crystal Palace,2,4.0,70,0,0,5,1.6,24.3,24.0,5.0,3.0,3.0,1,1.0,1.3333333333333333,1.4,3.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,7.0,51.0,54.6,59.3,0.0,-2.6666666666666665,-0.6,9.1,3.2,1.2,3.1199999999999983,12.820000000000002,4.3,2.8333333333333335,4.64,4.92,24.0,47.0,34.8,35.8,0.3333333333333333,0.2,0.1,1.3333333333333333,0.8,0.4,2.0
2021-22,37,159,Crystal Palace,8,4.0,80,1,0,28,41.4,3.3,34.0,7.9,3.0,3.0,1,2.0,1.3333333333333333,1.4,2.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,70.0,46.666666666666664,50.6,57.3,5.0,0.3333333333333333,0.0,6.9,1.6,1.7333333333333334,1.6399999999999983,9.66,24.3,9.833333333333334,9.36,7.15,24.0,42.333333333333336,34.2,35.7,0.3333333333333333,0.2,0.1,1.3333333333333333,1.0,0.5,8.0
2021-22,37,542,Crystal Palace,2,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.2,2.0,1.4,0.7,0.0
2021-22,37,542,Crystal Palace,8,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,0.2,1.0,1.2,0.7,0.0
2021-22,37,586,Crystal Palace,2,4.0,19,0,0,-1,3.0,0.3,0.0,0.3,3.0,3.0,1,2.0,0.6666666666666666,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,30.0,36.0,22.0,6.0,2.0,2.8,2.2,15.6,5.2,5.1999999999999975,2.9200000000000004,13.4,4.466666666666667,5.56,4.09,33.0,11.0,14.6,9.1,0.3333333333333333,0.4,0.2,0.6666666666666666,1.2,0.7,0.0
2021-22,37,586,Crystal Palace,8,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.6666666666666666,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,36.333333333333336,39.8,23.8,-1.0,1.6666666666666667,2.6,1.8,3.0,6.2,5.799999999999997,3.22,0.3,4.566666666666667,5.619999999999999,4.12,0.0,11.0,14.6,9.1,0.0,0.2,0.2,0.0,0.6,0.7,0.0
2021-22,38,149,Crystal Palace,13,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,1.0,0.6666666666666666,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,5.4,4.8,0.0,1.3333333333333333,1.4,0.7,0.0,0.6666666666666666,0.48,0.26,0.3,3.5333333333333337,2.48,1.3000000000000003,4.0,2.0,1.6,1.0,0.0,0.2,0.2,0.0,0.4,0.7,0.0
2021-22,38,153,Crystal Palace,13,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,5.0,1.6666666666666667,1.8,2.1,1.0,0.3333333333333333,0.2,0.2,0.0,0.0,0.0,0.0,90.0,30.0,49.2,48.6,25.0,8.333333333333334,6.4,8.1,39.8,13.266666666666666,11.559999999999999,11.3,5.3,1.7666666666666666,4.9,4.11,39.0,13.0,16.4,13.3,0.0,0.0,0.2,0.0,0.0,0.7,0.0
2021-22,38,159,Crystal Palace,13,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,8.0,3.6666666666666665,2.8,3.4,1.0,0.3333333333333333,0.2,0.3,0.0,0.0,0.0,0.0,80.0,52.333333333333336,60.6,62.3,28.0,11.0,5.0,9.4,41.4,15.399999999999999,9.319999999999999,13.780000000000001,3.3,10.633333333333335,7.220000000000001,7.409999999999999,34.0,27.333333333333332,39.8,39.1,0.0,0.0,0.2,0.0,0.0,0.6,0.0
2021-22,38,542,Crystal Palace,13,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0
2021-22,38,586,Crystal Palace,13,4.0,78,0,0,1,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.6666666666666666,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.333333333333336,21.8,23.8,0.0,1.6666666666666667,1.0,1.8,0.0,6.2,3.7199999999999975,3.22,0.0,4.566666666666667,2.74,4.12,0.0,11.0,6.6,9.1,0.0,0.0,0.1,0.0,0.0,0.3,1.0
2021-22,1,177,Everton,16,4.0,90,1,0,26,34.2,2.3,83.0,12.0,3.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0
2021-22,1,180,Everton,16,4.0,88,1,1,41,63.8,29.3,37.0,13.0,3.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,11.0
2021-22,1,545,Everton,16,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2021-22,2,177,Everton,10,4.0,89,1,0,26,47.8,25.4,74.0,14.7,3.0,3.0,1,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,26.0,26.0,26.0,26.0,34.2,34.2,34.2,34.2,2.3,2.3,2.3,2.3,83.0,83.0,83.0,83.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,7.0
2021-22,2,180,Everton,10,4.0,90,0,0,2,4.8,31.6,43.0,7.9,3.0,3.0,1,11.0,11.0,11.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.0,88.0,88.0,88.0,41.0,41.0,41.0,41.0,63.8,63.8,63.8,63.8,29.3,29.3,29.3,29.3,37.0,37.0,37.0,37.0,0.6666666666666666,0.75,0.75,1.0,1.0,1.0,2.0
2021-22,2,545,Everton,10,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6,0.6,1.3333333333333333,1.2,1.2,0.0
2021-22,2,564,Everton,10,4.0,1,0,0,2,0.0,0.0,0.0,0.0,3.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.4,0.5,1.3333333333333333,1.0,1.0,1.0
2021-22,3,177,Everton,4,4.0,69,1,0,34,36.4,12.1,21.0,7.0,3.0,3.0,1,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,89.0,89.5,89.5,89.5,26.0,26.0,26.0,26.0,47.8,41.0,41.0,41.0,25.4,13.85,13.85,13.85,74.0,78.5,78.5,78.5,0.0,0.2,0.42857142857142855,0.6666666666666666,0.8,0.8571428571428571,9.0
2021-22,3,180,Everton,4,4.0,90,0,0,-3,11.6,11.7,13.0,3.6,3.0,3.0,1,2.0,6.5,6.5,6.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,90.0,89.0,89.0,89.0,2.0,21.5,21.5,21.5,4.8,34.3,34.3,34.3,31.6,30.450000000000003,30.450000000000003,30.450000000000003,43.0,40.0,40.0,40.0,0.3333333333333333,0.4,0.5,0.0,0.8,0.75,1.0
2021-22,3,545,Everton,4,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.4444444444444444,0.0,0.4,0.6666666666666666,0.0
2021-22,3,564,Everton,4,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.4,0.0,0.0,0.6,0.0
2021-22,4,177,Everton,5,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,9.0,7.666666666666667,7.666666666666667,7.666666666666667,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,69.0,82.66666666666667,82.66666666666667,82.66666666666667,34.0,28.666666666666668,28.666666666666668,28.666666666666668,36.4,39.46666666666667,39.46666666666667,39.46666666666667,12.1,13.266666666666666,13.266666666666666,13.266666666666666,21.0,59.333333333333336,59.333333333333336,59.333333333333336,0.0,0.2,0.3,0.0,0.0,0.5,0.0
2021-22,4,180,Everton,5,4.0,80,0,0,6,6.2,2.3,20.0,2.9,3.0,3.0,1,1.0,4.666666666666667,4.666666666666667,4.666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,90.0,89.33333333333333,89.33333333333333,89.33333333333333,-3.0,13.333333333333334,13.333333333333334,13.333333333333334,11.6,26.73333333333333,26.73333333333333,26.73333333333333,11.7,24.2,24.2,24.2,13.0,31.0,31.0,31.0,0.0,0.2,0.2,0.0,0.0,0.4,2.0
2021-22,4,545,Everton,5,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.2,0.5,0.0
2021-22,4,564,Everton,5,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3333333333333333,0.2,0.3,0.0
2021-22,4,591,Everton,5,4.0,9,0,0,3,0.0,0.5,0.0,0.1,3.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.1,0.3333333333333333,0.2,0.1,1.0
2021-22,5,177,Everton,2,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,5.333333333333333,5.75,5.75,0.0,0.6666666666666666,0.75,0.75,0.0,0.0,0.0,0.0,0.0,52.666666666666664,62.0,62.0,0.0,20.0,21.5,21.5,0.0,28.066666666666663,29.6,29.6,0.0,12.5,9.95,9.95,0.0,31.666666666666668,44.5,44.5,0.0,0.0,0.1,0.0,0.2,0.1,0.0
2021-22,5,180,Everton,2,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,2.0,1.6666666666666667,4.0,4.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,80.0,86.66666666666667,87.0,87.0,6.0,1.6666666666666667,11.5,11.5,6.2,7.533333333333332,21.599999999999998,21.599999999999998,2.3,15.200000000000001,18.725,18.725,20.0,25.333333333333332,28.25,28.25,0.0,0.0,0.1,0.0,0.2,0.1,0.0
2021-22,5,545,Everton,2,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2021-22,5,564,Everton,2,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2021-22,5,591,Everton,2,4.0,62,0,0,2,0.0,0.3,41.0,3.9,3.0,3.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0
2021-22,5,602,Everton,2,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2021-22,6,177,Everton,15,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,3.0,4.6,4.6,0.0,0.3333333333333333,0.6,0.6,0.0,0.0,0.0,0.0,0.0,23.0,49.6,49.6,0.0,11.333333333333334,17.2,17.2,0.0,12.133333333333333,23.68,23.68,0.0,4.033333333333333,7.959999999999999,7.959999999999999,0.0,7.0,35.6,35.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2021-22,6,180,Everton,15,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,1.0,3.2,3.2,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.0,56.666666666666664,69.6,69.6,0.0,1.0,9.2,9.2,0.0,5.933333333333333,17.279999999999998,17.279999999999998,0.0,4.666666666666667,14.98,14.98,0.0,11.0,22.6,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-22,6,545,Everton,15,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-22,6,564,Everton,15,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-22,6,591,Everton,15,4.0,90,0,0,1,2.4,25.2,6.0,3.4,3.0,3.0,1,2.0,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,35.5,35.5,35.5,2.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.3,0.4,0.4,0.4,41.0,20.5,20.5,20.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2021-22,6,602,Everton,15,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-22,6,607,Everton,15,4.0,1,0,0,2,2.2,0.6,0.0,0.3,3.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-22,7,177,Everton,13,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,3.2,3.8333333333333335,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,31.6,41.333333333333336,0.0,0.0,12.0,14.333333333333334,0.0,0.0,16.839999999999996,19.733333333333334,0.0,0.0,7.5,6.633333333333333,0.0,0.0,19.0,29.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-22,7,180,Everton,13,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.6666666666666666,1.0,2.6666666666666665,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,26.666666666666668,52.0,58.0,0.0,2.0,1.0,7.666666666666667,0.0,2.066666666666667,4.52,14.399999999999999,0.0,0.7666666666666666,9.120000000000001,12.483333333333334,0.0,6.666666666666667,15.2,18.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-22,7,545,Everton,13,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-22,7,564,Everton,13,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-22,7,591,Everton,13,4.0,90,0,0,3,0.2,12.4,22.0,3.5,3.0,3.0,1,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,53.666666666666664,53.666666666666664,53.666666666666664,1.0,2.0,2.0,2.0,2.4,0.7999999999999999,0.7999999999999999,0.7999999999999999,25.2,8.666666666666666,8.666666666666666,8.666666666666666,6.0,15.666666666666666,15.666666666666666,15.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2021-22,7,602,Everton,13,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.1,0.0
2021-22,7,607,Everton,13,4.0,1,0,0,3,0.0,0.0,0.0,0.0,3.0,3.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.2,2.2,2.2,2.2,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.1,1.0
2021-22,8,177,Everton,19,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,1.8,3.2857142857142856,0.0,0.0,0.2,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,13.8,35.42857142857143,0.0,0.0,6.8,12.285714285714286,0.0,0.0,7.279999999999999,16.914285714285715,0.0,0.0,2.42,5.685714285714285,0.0,0.0,4.2,25.428571428571427,0.0,0.0,0.0,0.3333333333333333,0.2,0.1,0.0
2021-22,8,180,Everton,19,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.6,2.2857142857142856,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,34.0,49.714285714285715,0.0,0.0,0.6,6.571428571428571,0.0,0.0,3.5599999999999996,12.342857142857142,0.0,0.0,2.8,10.700000000000001,0.0,0.0,6.6,16.142857142857142,0.0,0.0,0.0,0.0,0.2,0.1,0.0
2021-22,8,545,Everton,19,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0
2021-22,8,564,Everton,19,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2021-22,8,591,Everton,19,4.0,90,0,0,3,6.2,4.2,35.0,4.5,3.0,3.0,1,2.0,2.0,1.75,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.66666666666667,62.75,62.75,3.0,2.0,2.25,2.25,0.2,0.8666666666666667,0.65,0.65,12.4,12.633333333333333,9.6,9.6,22.0,23.0,17.25,17.25,0.0,0.0,0.0,0.0,0.0,0.1,2.0
2021-22,8,602,Everton,19,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.2,0.0
2021-22,8,607,Everton,19,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.5,2.5,2.5,0.0,1.1,1.1,1.1,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.2,0.0
2021-22,9,177,Everton,18,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,2.875,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,10.75,0.0,0.0,0.0,14.8,0.0,0.0,0.0,4.975,0.0,0.0,0.0,22.25,0.0,0.0,0.0,0.3333333333333333,0.2,0.2,0.0
2021-22,9,180,Everton,18,4.0,30,1,0,25,39.2,14.5,23.0,7.7,3.0,3.0,1,0.0,0.0,0.4,2.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,16.0,43.5,0.0,0.0,1.2,5.75,0.0,0.0,1.24,10.799999999999999,0.0,0.0,0.45999999999999996,9.3625,0.0,0.0,4.0,14.125,0.0,0.0,0.0,0.0,0.2,0.1,4.0
2021-22,9,545,Everton,18,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.1,1.3333333333333333,1.0,0.5,0.0
2021-22,9,564,Everton,18,4.0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,1,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.1,1.3333333333333333,0.8,0.5,0.0
2021-22,9,591,Everton,18,4.0,90,0,0,2,6.4,5.0,14.0,2.5,3.0,3.0,1,2.0,2.0,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,68.2,68.2,3.0,2.3333333333333335,2.4,2.4,6.2,2.9333333333333336,1.7600000000000002,1.7600000000000002,4.2,13.933333333333335,8.52,8.52,35.0,21.0,20.8,20.8,0.3333333333333333,0.2,0.1,1.3333333333333333,0.8,0.5,1.0
